ano;orgao;unidade;funcao;programa;acao;categoria;fonte;valor
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2883 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR;3-DESPESAS CORRENTES;601-TRANSF. FUNDO A FUNDO SUS GOV. FED. ESTRUT. REDE SAÚDE;575000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2083 - IMPLEMENTAÇÃO DE PROGRAMAS ESTRATÉGICOS;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;205000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2321 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR - ATENÇÃO BÁSICA;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;40000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2620 - IMPLEMENTAÇÃO DAS ESTRATÉGIAS PARA GRUPOS ESPECÍFICOS;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1216-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO BÁSICA EM SAÚDE;2724 - MANUTENÇÃO DA REDE BÁSICA DE SAÚDE;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;76600000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2087 - FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EPIDEMIOLÓGICA PARA O CONTROLE DE DOENÇAS E AGRAVOS;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;1200000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2088 - DESENVOLVIMENTO DA POLÍTICA DE VIGILÂNCIA EM SAÚDE DO TRABALHADOR (RENAST);3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;600000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1217-FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE;2612 - FORTALECIMENTO DAS AÇÕES DE VIGILÂNCIA AMBIENTAL PARA O CONTROLE DE DOENÇAS E AGRAVOS;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;6000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1233-MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA;2086 - REALIZAÇÃO DE AÇÕES ESTRATÉGICAS DA ASSISTÊNCIA FARMACÊUTICA;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1233-MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA;2322 - MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA NA ATENÇÃO BÁSICA;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;5300000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1233-MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA;2323 - MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA NA MÉDIA E ALTA COMPLEXIDADE;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;7700000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2085 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;166200000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2883 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE COMPLEMENTAR;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;62700000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1239-MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE;2089 - FORTALECIMENTO DO PLANEJAMENTO E DA TRANSPARÊNCIA PÚBLICA NO SUS;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1239-MELHORIA DA GESTÃO DO SISTEMA DE SAÚDE;2092 - IMPLANTAÇÃO E IMPLEMENTAÇÃO DA REDE SUS ESCOLA;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;10000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2107-GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE;2074 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA ATENÇÃO BÁSICA;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;66100000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2107-GESTÃO DAS POLÍTICAS MUNICIPAIS DE SAÚDE;2326 - COORDENAÇÃO, SUPERVISÃO E EXECUÇÃO DAS POLÍTICAS DE SAÚDE NA VIGILÂNCIA EM SAÚDE;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;20000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;2165-GESTÃO ADMINISTRATIVA DO SISTEMA MUNICIPAL DE SAÚDE;2617 - APOIO ADMINISTRATIVO ÀS AÇÕES DO FUNDO MUNICIPAL DE SAÚDE;3-DESPESAS CORRENTES;600-TRANSF. FUNDO A FUNDO SUS GOV. FED. MANUT. SERV. SAÚDE;108020000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1233-MELHORIA DO ACESSO À ASSISTÊNCIA FARMACÊUTICA;2322 - MANUTENÇÃO DO ADEQUADO SUPRIMENTO DA REDE EM ASSISTÊNCIA FARMACÊUTICA NA ATENÇÃO BÁSICA;3-DESPESAS CORRENTES;621-TRANSF. FUNDO A FUNDO SUS PROV. DO GOVERNO ESTADUAL;4900000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2085 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA;3-DESPESAS CORRENTES;621-TRANSF. FUNDO A FUNDO SUS PROV. DO GOVERNO ESTADUAL;4000000,0
2024;48-SESAU;4801-FMS - FUNDO MUNICIPAL DE SAÚDE - FMS;10-SAÚDE;1238-FORTALECIMENTO E QUALIFICAÇÃO DA ATENÇÃO À SAÚDE DE MÉDIA E ALTA COMPLEXIDADE;2085 - GARANTIA DA OFERTA DE PROCEDIMENTOS ATRAVÉS DA REDE PRÓPRIA;4-DESPESAS DE CAPITAL;603-TRANSF FUNDO-FUNDO SUS GOV FED-ESTRUT REDE-COVID19-21C0;42000,0
2024;49-STQP;4901-FUNDO RECIFE SOL - FUNDO MUNICIPAL DE DESENVOLVIMENTO DA ECONOMIA POPULAR E SOLIDÁRIA - FUNDO RECIFE SOL;23-COMÉRCIO E SERVIÇOS;1321-FORTALECIMENTO DE ATIVIDADES ECONÔMICAS;2998 - ESTRUTURAÇÃO DO COMÉRCIO POPULAR;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5000,0
2024;49-STQP;4901-FUNDO RECIFE SOL - FUNDO MUNICIPAL DE DESENVOLVIMENTO DA ECONOMIA POPULAR E SOLIDÁRIA - FUNDO RECIFE SOL;23-COMÉRCIO E SERVIÇOS;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5000,0
2024;49-STQP;4903-FT RECIFE - FUNDO DO TRABALHO DO MUNICÍPIO DO RECIFE;11-TRABALHO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;49-STQP;4903-FT RECIFE - FUNDO DO TRABALHO DO MUNICÍPIO DO RECIFE;11-TRABALHO;1320-PROMOÇÃO SOCIAL E PROFISSIONAL PARA GERAÇÃO DE TRABALHO E RENDA;2109 - APOIO A EXECUÇÃO DAS POLÍTICAS MUNICIPAIS DE TRABALHO, EMPREGO E RENDA;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;300000,0
2024;50-SEINFRA;5008-PREZEIS - FUNDO MUNICIPAL DO PREZEIS;15-URBANISMO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;450000,0
2024;50-SEINFRA;5008-PREZEIS - FUNDO MUNICIPAL DO PREZEIS;15-URBANISMO;1313-REQUALIFICAÇÃO DE ÁREAS DE BAIXA RENDA;1540 - REQUALIFICAÇÃO DAS ZEIS;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;800000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2509 - LIMPEZA URBANA;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;64850000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2539 - MANUTENÇÃO E CONSERVAÇÃO DE ÁREAS VERDES;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;13420000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;20200000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2566 - REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;13975000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2582 - ADMINISTRAÇÃO E FISCALIZAÇÃO DE NECRÓPOLES;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;300000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2582 - ADMINISTRAÇÃO E FISCALIZAÇÃO DE NECRÓPOLES;4-DESPESAS DE CAPITAL;501-OUTROS RECURSOS NÃO VINCULADOS;700000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;61931500,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;4-DESPESAS DE CAPITAL;501-OUTROS RECURSOS NÃO VINCULADOS;230000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2153 - ENCARGOS COM BENEFÍCIOS AOS SERVIDORES;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;6370000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2701 - ENCARGOS COM OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;110000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2705 - ENCARGOS COM O FGTS DOS SERVIDORES;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;4000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9022 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;15000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;17-SANEAMENTO;1323-MANUTENÇÃO URBANA;2543 - MANUTENÇÃO E RETIFICAÇÃO DOS SISTEMAS DE MICRO E MACRO-DRENAGEM;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;33290000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;28-ENCARGOS ESPECIAIS;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9002 - CONTRIBUIÇÕES PARA O PIS/PASEP;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;10000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2509 - LIMPEZA URBANA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;30000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;600000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;100000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;85990000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2704 - ENCARGOS COM PARCELAMENTO DE DÉBITOS DE EXERCÍCIOS ANTERIORES;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;1280000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2704 - ENCARGOS COM PARCELAMENTO DE DÉBITOS DE EXERCÍCIOS ANTERIORES;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;2500000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9021 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME PRÓPRIO;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;10000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;17-SANEAMENTO;1323-MANUTENÇÃO URBANA;2543 - MANUTENÇÃO E RETIFICAÇÃO DOS SISTEMAS DE MICRO E MACRO-DRENAGEM;4-DESPESAS DE CAPITAL;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;2900000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;28-ENCARGOS ESPECIAIS;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9004 - COMPROMISSOS DECORRENTES DE SENTENÇAS JUDICIAIS;3-DESPESAS CORRENTES;500-RECURSOS NÃO VINCULADOS DE IMPOSTOS;5650000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2509 - LIMPEZA URBANA;3-DESPESAS CORRENTES;753-RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES;214480000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2153 - ENCARGOS COM BENEFÍCIOS AOS SERVIDORES;3-DESPESAS CORRENTES;753-RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES;630000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2705 - ENCARGOS COM O FGTS DOS SERVIDORES;3-DESPESAS CORRENTES;753-RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES;720000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9022 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL;3-DESPESAS CORRENTES;753-RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES;2000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;3-DESPESAS CORRENTES;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;5000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;700-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO;2200000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;701-OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - ESTADOS;18000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2566 - REQUALIFICAÇÃO DE ESPAÇOS DE INTERESSE PÚBLICO;4-DESPESAS DE CAPITAL;754-RECURSOS DE OPERAÇÕES DE CRÉDITO;1000000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;3-DESPESAS CORRENTES;750-RECURSOS DA CIDE;870000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2538 - MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA;3-DESPESAS CORRENTES;751-RECURSOS DA COSIP;66200000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2538 - MANUTENÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA;4-DESPESAS DE CAPITAL;751-RECURSOS DA COSIP;9633000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2153 - ENCARGOS COM BENEFÍCIOS AOS SERVIDORES;3-DESPESAS CORRENTES;751-RECURSOS DA COSIP;700000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2705 - ENCARGOS COM O FGTS DOS SERVIDORES;3-DESPESAS CORRENTES;751-RECURSOS DA COSIP;400000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;9022 - ENCARGOS COM A PREVIDÊNCIA SOCIAL DOS SERVIDORES - REGIME GERAL;3-DESPESAS CORRENTES;751-RECURSOS DA COSIP;1200000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2582 - ADMINISTRAÇÃO E FISCALIZAÇÃO DE NECRÓPOLES;3-DESPESAS CORRENTES;899-OUTROS RECURSOS VINCULADOS;6130000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2582 - ADMINISTRAÇÃO E FISCALIZAÇÃO DE NECRÓPOLES;4-DESPESAS DE CAPITAL;899-OUTROS RECURSOS VINCULADOS;850000,0
2024;50-SEINFRA;5010-EMLURB - AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;15-URBANISMO;1323-MANUTENÇÃO URBANA;2541 - MANUTENÇÃO DO SISTEMA VIÁRIO;4-DESPESAS DE CAPITAL;706-TRANSFERÊNCIA ESPECIAL DA UNIÃO;400000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;2161-GESTÃO ADMINISTRATIVA DOS ÓRGÃOS, ENTIDADES E FUNDOS MUNICIPAIS;2723 - APOIO ADMINISTRATIVO ÀS AÇÕES DA UNIDADE ORÇAMENTÁRIA;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;65662000,0
2024;50-SEINFRA;5011-URB RECIFE - AUTARQUIA DE URBANIZAÇÃO DO RECIFE - URB RECIFE;15-URBANISMO;3101-GESTÃO DOS ENCARGOS GERAIS DO MUNICÍPIO;2704 - ENCARGOS COM PARCELAMENTO DE DÉBITOS DE EXERCÍCIOS ANTERIORES;3-DESPESAS CORRENTES;501-OUTROS RECURSOS NÃO VINCULADOS;30000,0
