Ano;Esfera;Esfera_descrição;Órgão;Órgão_descrição;UO;UO_descrição;Função;Função_descrição;Subfunção;Subfunção_descrição;Programa;Programa_descrição;Ação;Ação_título;Produto_ação_descrição;Unidade_medida_ação_símbolo;Unidade_medida_ação_descrição;Localizador;Localizador_subtítulo;Região;Região_descrição;UF;UF_descrição;Município;Município_descrição;Recorte_geográfico;Liquidado_regionalização;Realizado_regionalização;Houve regionalização?;Justificativa do Órgão Gestor
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MS;Mato Grosso do Sul;ND;Não definido;Não Definido;189.626,05;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MT;Mato Grosso;ND;Não definido;Não Definido;428.351,13;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;EX;Exterior;ND;Não definido;ND;Não definido;Não Definido;8.213,80;0;Sim;Recurso destacado para o Consulado Geral do Brasil em Boston
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;316.199,31;0;Não;Provimento de apoio e orientação, técnicos e especializados, por parte da ABIN, ao TSE, nas áreas de criptografia, segurança de hardware e das comunicações, segurança e auditoria de sistemas de votação, segurança física, computação forense, com a contrapartida de descentralização de recursos do TSE para a ABIN, a serem empregados na capacitação de agentes públicos desta Agência em criptologia. 
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;104.264.558,00;0;Não;Recursos destinados à aquisição e manutenção de urnas eletrônicas que serão distribuídas de forma proporcional ao eleitorado de cada unidade da federação.
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;AL;Alagoas;ND;Não definido;Não Definido;157.937,53;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;2.220.285,38;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;CE;Ceará;ND;Não definido;Não Definido;359.321,81;2;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;MA;Maranhão;ND;Não definido;Não Definido;681.476,08;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PB;Paraíba;ND;Não definido;Não Definido;422.251,75;3;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PE;Pernambuco;ND;Não definido;Não Definido;389.991,49;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PI;Piauí;ND;Não definido;Não Definido;309.822,26;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;RN;Rio Grande do Norte;ND;Não definido;Não Definido;320.547,23;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;SE;Sergipe;ND;Não definido;Não Definido;206.376,69;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AC;Acre;ND;Não definido;Não Definido;68.770,12;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AM;Amazonas;ND;Não definido;Não Definido;152.882,78;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AP;Amapá;ND;Não definido;Não Definido;65.872,30;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;PA;Pará;ND;Não definido;Não Definido;1.618.517,21;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RO;Rondônia;ND;Não definido;Não Definido;286.820,82;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RR;Roraima;ND;Não definido;Não Definido;194.845,07;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;TO;Tocantins;ND;Não definido;Não Definido;352.666,74;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;ES;Espírito Santo;ND;Não definido;Não Definido;769.049,29;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;MG;Minas Gerais;ND;Não definido;Não Definido;469.778,28;2;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;RJ;Rio de Janeiro;ND;Não definido;Não Definido;457.052,75;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;SP;São Paulo;ND;Não definido;Não Definido;1.087.610,24;2;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;PR;Paraná;ND;Não definido;Não Definido;252.600,55;0;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;RS;Rio Grande do Sul;ND;Não definido;Não Definido;216.977,60;4;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;061;061 - Ação Judiciária;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;4269;4269 - Pleitos Eleitorais;Eleição realizada;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;SC;Santa Catarina;ND;Não definido;Não Definido;945.962,66;2;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;20GP;20GP - Julgamento de Causas e Gestão Administrativa na Justiça Eleitoral;Eleitor atendido;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;ND;Não definido;Não Definido;162.904.448,65;155.387.262;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;ND;Não definido;Não Definido;12.041.470,71;2;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;GO;Goiás;ND;Não definido;Não Definido;0;1;Sim;As contratações ocorreram, mas não houve tempo hábil para liquidação dos recursos.
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MS;Mato Grosso do Sul;ND;Não definido;Não Definido;0;1;Sim;As contratações ocorreram, mas não houve tempo hábil para liquidação dos recursos.
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MT;Mato Grosso;ND;Não definido;Não Definido;3.382.305,00;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;AL;Alagoas;ND;Não definido;Não Definido;414.008,80;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;3.148.804,00;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;CE;Ceará;ND;Não definido;Não Definido;4.093.688,74;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;MA;Maranhão;ND;Não definido;Não Definido;20.831,00;1;Sim;
2023;10;10 - Orçamento Fiscal;14000;14000 - Justiça Eleitoral;14101;14101 - Tribunal Superior Eleitoral;02;02 - Judiciária;122;122 - Administração Geral;0033;0033 - Programa de Gestão e Manutenção do Poder Judiciário;21EE;21EE - Gestão da Política de Segurança da Informação e Cibernética na Justiça Eleitoral;Ação desenvolvida;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PB;Paraíba;ND;Não definido;Não Definido;5.189.856,45;1;Sim;
